predict_type,exec_time_seconds,style_type,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,lora_args
e867a9754d73155e90d62f88dbedfc62,9.0,,46.0,58.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,53.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,30.0,,53.0,26.0,4.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,73.0,,72.0,,2.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,36.0,,72.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,88.0,,72.0,,1.0,60.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '16caa09647d36d0cef8fc31b1343b043', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,75.0,,72.0,,1.0,60.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '842746dc8d98352c8c07b066d4554e7f', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,40.0,,79.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '3685227c64f66ea8888deca4984ed442', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,46.0,,79.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,32.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,59.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '16caa09647d36d0cef8fc31b1343b043', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,47.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '16caa09647d36d0cef8fc31b1343b043', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,35.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '842746dc8d98352c8c07b066d4554e7f', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,46.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,37.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,33.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,34.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75f023b01584c7f37883f41c2a2b91ca', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,10.0,,8.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,8.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,39.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,37.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,39.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 0.5}]"
e867a9754d73155e90d62f88dbedfc62,36.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'bfb7adf7a99438807f685ad24c7dd7fd', 'scale': 0.5}]"
e867a9754d73155e90d62f88dbedfc62,27.0,,3.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '810bf83c7adfd8a04ac1f11508bab9e0', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,12.0,,3.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '810bf83c7adfd8a04ac1f11508bab9e0', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,14.0,,3.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '810bf83c7adfd8a04ac1f11508bab9e0', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,38.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '2a7550fa14704e90f8a12992cf7499bb', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,38.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '2a7550fa14704e90f8a12992cf7499bb', 'scale': 0.5}]"
e867a9754d73155e90d62f88dbedfc62,36.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'acb797b40a9632e6a031b31100b37630', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,88.0,,63.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,39.0,,77.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'acb797b40a9632e6a031b31100b37630', 'scale': 0.5}]"
f54c9d4e8a16832ef4cd01da8f723c8c,94.0,,27.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,90.0,,64.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,97.0,,72.0,26.0,8.0,30.0,ddd2e8c220072a5951b37078518ba809,[]
f54c9d4e8a16832ef4cd01da8f723c8c,109.0,,31.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,128.0,,31.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,167.0,,29.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,30.0,,27.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,100.0,,71.0,26.0,8.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,"[{'modelVersionId': 'a4300b002bcfb71f291dac175d52df94', 'scale': 1.0}, {'modelVersionId': 'c51ce410c124a10e0db5e4b97fc2af39', 'scale': 1.0}]"
f54c9d4e8a16832ef4cd01da8f723c8c,108.0,,27.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,123.0,,27.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 0.6}]"
f54c9d4e8a16832ef4cd01da8f723c8c,141.0,,22.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,86.0,,76.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,139.0,,22.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,221.0,,9.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '4d8ab89733dd9a88f1a9d130ca675c2e', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,88.0,,79.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,92.0,,50.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,25.0,,99.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,170.0,,99.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,92.0,,47.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'b37242925ffe0da400d9b98c254b9fcd', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,171.0,,23.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,187.0,,23.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,167.0,,13.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,168.0,,109.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,170.0,,109.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,137.0,,110.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '4d8ab89733dd9a88f1a9d130ca675c2e', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,169.0,,126.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,57.0,,16.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,51.0,,99.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 0.5}]"
e867a9754d73155e90d62f88dbedfc62,169.0,,119.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,49.0,,20.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,54.0,,27.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,176.0,,110.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,41.0,,28.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,218.0,,23.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,44.0,,29.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,9.0,,110.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '4d8ab89733dd9a88f1a9d130ca675c2e', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,50.0,,28.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,39.0,,99.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,176.0,,110.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,16.0,,1.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '8763d72bba4a7ade23f9ae1f09f4efc7', 'scale': 1.0}]"
f54c9d4e8a16832ef4cd01da8f723c8c,11.0,,1.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '8763d72bba4a7ade23f9ae1f09f4efc7', 'scale': 1.0}]"
f54c9d4e8a16832ef4cd01da8f723c8c,11.0,,2.0,28.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '8763d72bba4a7ade23f9ae1f09f4efc7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,10.0,,50.0,58.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,14.0,,2.0,28.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '8763d72bba4a7ade23f9ae1f09f4efc7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,10.0,,2.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,43.0,58.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,168.0,,110.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,18.0,,43.0,49.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,16.0,,2.0,28.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '8763d72bba4a7ade23f9ae1f09f4efc7', 'scale': 1.0}, {'modelVersionId': 'ed0e6f99c817e0b50d01e7254971e560', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,10.0,,43.0,49.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,6.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,7.0,,43.0,49.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,11.0,,2.0,28.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'f0efb5f6cb4ce54821a9c5c6e1dff052', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,123.0,e098247bc6652dd88c76644b275260ed,28.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,41.0,88585aaa7d5402c0928a0c8639c83bab,61.0,26.0,4.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,,50.0,49.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,41.0,982976b1c0c8b925e2a7f7eeb62759eb,72.0,26.0,4.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,14.0,,50.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,10.0,,115.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '4f01f3fbc8bcf75f3290c2202361b86d', 'scale': 1.0}]"
f54c9d4e8a16832ef4cd01da8f723c8c,11.0,,115.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '4f01f3fbc8bcf75f3290c2202361b86d', 'scale': 1.0}]"
f54c9d4e8a16832ef4cd01da8f723c8c,101.0,,71.0,26.0,8.0,30.0,5f9cff98f1982632db41417a2f16a4ac,"[{'modelVersionId': 'ccb0989662211f61edae2e26d58ea92f', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,28.0,,1.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '8c9ffefacf5fdeb898460f35ce928ad0', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,171.0,,111.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,10.0,,115.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,79.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,9.0,,115.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,18.0,,79.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,10.0,,115.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,79.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,12.0,,46.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,44.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,6.0,,100.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,12.0,,44.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,2.0,,100.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,168.0,,111.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
f54c9d4e8a16832ef4cd01da8f723c8c,98.0,,71.0,26.0,8.0,30.0,5f9cff98f1982632db41417a2f16a4ac,"[{'modelVersionId': 'f4b9ec30ad9f68f89b29639786cb62ef', 'scale': 1.0}]"
f54c9d4e8a16832ef4cd01da8f723c8c,7.0,,100.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,13.0,,46.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,46.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,13.0,,40.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,112.0,e098247bc6652dd88c76644b275260ed,27.0,26.0,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,11.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,41.0,,27.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,8.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,14.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,39.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,12.0,,39.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
f54c9d4e8a16832ef4cd01da8f723c8c,71.0,,104.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'c95fd5284717784f1b6a1b907d33a62b', 'scale': 0.7}]"
e867a9754d73155e90d62f88dbedfc62,7.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,8.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,13.0,,41.0,50.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,179.0,,115.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,11.0,,42.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,8.0,,42.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,42.0,,26.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,12.0,,60.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,60.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,52.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,53.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,9.0,,53.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,52.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,72.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,7.0,,52.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,8.0,,49.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,168.0,,128.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,22.0,,72.0,26.0,1.0,30.0,c6d6ddfb5a45cc6b7332e86c5e12775c,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,44.0,52.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,43.0,,29.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': 'd84baaa70a252bc91bb2349cd9e8b231', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,45.0,,33.0,26.0,4.0,30.0,1c51ac3926a046148a24ba048afc85cd,[]
f54c9d4e8a16832ef4cd01da8f723c8c,81.0,,91.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': 'c95fd5284717784f1b6a1b907d33a62b', 'scale': 0.7}]"
e867a9754d73155e90d62f88dbedfc62,95.0,,115.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,135.0,,33.0,,4.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,85.0,,99.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '75764a6c5b5f3007d5f6addf322fa7f1', 'scale': 0.6}]"
e867a9754d73155e90d62f88dbedfc62,28.0,,10.0,26.0,4.0,30.0,716125e0daccd6ee8be0e8dc2698ec28,"[{'modelVersionId': '77bdfcff53815626ecab7f6a1454f007', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,99.0,,108.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,84.0,,108.0,,4.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '9232965e399095e0ef458a3325ba5382', 'scale': 0.8}]"
